lat,lon,year,wheat_type,yield_wheat,temperature,precipitation,soil_water,solar_radiation,potential_evaporation,temperature_Jan,temperature_Feb,temperature_Mar,temperature_Apr,temperature_May,temperature_Jun,temperature_Jul,temperature_Nov,temperature_Dec,precipitation_Jan,precipitation_Feb,precipitation_Mar,precipitation_Apr,precipitation_May,precipitation_Jun,precipitation_Jul,precipitation_Nov,precipitation_Dec,soil_water_Jan,soil_water_Feb,soil_water_Mar,soil_water_Apr,soil_water_May,soil_water_Jun,soil_water_Jul,soil_water_Nov,soil_water_Dec,solar_radiation_Jan,solar_radiation_Feb,solar_radiation_Mar,solar_radiation_Apr,solar_radiation_May,solar_radiation_Jun,solar_radiation_Jul,solar_radiation_Nov,solar_radiation_Dec,potential_evaporation_Jan,potential_evaporation_Feb,potential_evaporation_Mar,potential_evaporation_Apr,potential_evaporation_May,potential_evaporation_Jun,potential_evaporation_Jul,potential_evaporation_Nov,potential_evaporation_Dec
45.25,8.25,1986,winter,1.55999,7.785798264682786,887.0125002861023,0.3889939585500512,2070113667.25,608.5537615418434,0.28062135,-0.6706531,6.2932434,10.097615,17.566921,19.532711,,4.8919706,3.8357482,148.52755975723267,75.17496490478516,58.19066143035889,284.146671295166,109.5769908428192,59.969215393066406,,101.40291452407835,50.02352213859558,0.4090436,0.41631103,0.40627685,0.41377077,0.375141,0.33290774,,0.3682379,0.39122683,101109615.5,100523682.0,301114222.0,294465630.0,485482134.0,559122420.0,,127910640.0,100385323.75,18.03403675556183,15.225006341934204,78.37325859069824,90.04024744033813,161.8273253440857,198.4174633026123,,32.65719652175903,13.979227244853972
45.25,8.25,1987,spring,3.3117194,14.396776180641323,376.17801570892334,0.3313185457700218,2442736626.0,850.1252498626709,,,4.372386,11.655379,14.4708805,18.518337,23.01142,,,,,17.2510404586792,115.20982503890993,77.30560255050659,83.46292018890381,82.94862747192383,,,,,0.37239382,0.3578406,0.330625,0.3252417,0.27115113,,,,,350714718.0,462436500.0,556296860.0,538407480.0,534881068.0,,,,,94.20965147018433,147.44730949401855,191.83328342437744,193.6681079864502,222.9668974876404,,
45.25,8.25,1987,winter,1.8497443,7.36070814851887,581.2599484324455,0.3485134496422838,2414215015.5,723.1253221333027,-1.5171642,1.9328136,4.372386,11.655379,14.4708805,18.518337,,7.48333,1.9468397,81.73618221282959,143.15443801879883,17.2510404586792,115.20982503890993,77.30560255050659,83.46292018890381,,49.726388454437256,13.41355150938034,0.33642823,0.41436768,0.37239382,0.3578406,0.330625,0.3252417,,0.31674686,0.33936214,105406339.5,116689174.0,350714718.0,462436500.0,556296860.0,538407480.0,,140734440.0,143529504.0,15.03534135222435,17.523990869522095,94.20965147018433,147.44730949401855,191.83328342437744,193.6681079864502,,37.4323832988739,25.975254237651825
45.25,8.25,1988,spring,2.631729,15.234910157770893,580.6550669670105,0.3712699567180833,2256898908.0,751.4798293113708,,,7.305467,11.717595,16.04783,18.408478,22.684092,,,,,83.97843432426453,132.1938514709473,184.26084423065183,133.36432456970215,46.8576123714447,,,,,0.34041992,0.3984308,0.4082776,0.39465824,0.31619385,,,,,388152054.0,372231900.0,428816738.0,514874100.0,552824116.0,,,,,123.35389566421507,115.20898818969728,136.73760795593262,169.02668952941897,207.15264797210693,,
45.25,8.25,1988,winter,1.6078517,8.907059955008236,836.5357557535172,0.3909409654483873,2315432279.75,674.4507989883423,3.5816174,3.6792712,7.305467,11.717595,16.04783,18.408478,,6.942018,3.570697,96.67406892776488,17.042138695716858,83.97843432426453,132.1938514709473,184.26084423065183,133.36432456970215,,128.11769485473633,60.90439867973328,0.4034222,0.38353333,0.34041992,0.3984308,0.4082776,0.39465824,,0.4019971,0.3970288,109139700.5,238801239.5,388152054.0,372231900.0,428816738.0,514874100.0,,149686995.0,113729552.75,22.65088379383087,56.28579139709473,123.35389566421507,115.20898818969728,136.73760795593262,169.02668952941897,,33.98967504501343,17.197267413139343
45.25,8.25,1989,spring,2.714115,15.892680928598043,517.1526856422424,0.3260251517389335,2407857385.0,863.1455547809601,,,9.744639,10.662535,16.747738,19.390738,22.861881,,,,,24.113683581352237,325.3652286529541,25.946054339408875,57.05123662948608,84.67648243904114,,,,,0.35347536,0.4144989,0.30802736,0.27439088,0.28092164,,,,,376206917.0,346496940.0,579983402.0,558573600.0,546596526.0,,,,,108.97428631782532,107.9143738746643,206.5288939476013,219.82967376708984,219.8983268737793,,
45.25,8.25,1989,winter,1.672358,8.79606307735128,573.4782619476318,0.3532323960430366,2554411141.5,766.226795732975,2.0638514,5.257243,9.744639,10.662535,16.747738,19.390738,,4.1221304,2.2883642,7.791978895664215,42.03192663192749,24.113683581352237,325.3652286529541,25.946054339408875,57.05123662948608,,12.211236655712128,78.96691656112671,0.36552858,0.3619092,0.35347536,0.4144989,0.30802736,0.27439088,,0.3633844,0.38524473,166190953.5,210193270.0,376206917.0,346496940.0,579983402.0,558573600.0,,174107655.0,142658404.0,20.618984401226044,44.17817401885986,108.97428631782532,107.9143738746643,206.5288939476013,219.82967376708984,,39.31814432144165,18.864265084266663
45.25,8.25,1990,spring,2.8972304,16.15214352825888,435.1526635885239,0.323076968683916,2438562790.0,871.4395930767059,,,10.059498,10.677492,17.187946,19.467144,23.298971,,,,,36.9502899646759,203.16493034362796,105.80539059638976,50.700119733810425,38.53193295001984,,,,,0.33171692,0.3979071,0.3348883,0.32651368,0.22688356,,,,,382464236.0,408224970.0,526566620.0,517407000.0,603899964.0,,,,,117.58248209953308,127.33036994934082,181.5793685913086,181.98100090026853,262.9663715362549,,
45.25,8.25,1990,winter,1.8545305,9.090690386443098,565.7622663378716,0.3556582747904722,2501268005.0,743.0009935498238,0.93075436,6.6636534,10.059498,10.677492,17.187946,19.467144,,5.894911,1.8920715,24.404812276363373,28.007400035858154,36.9502899646759,203.16493034362796,105.80539059638976,50.700119733810425,,70.16700267791748,46.56232070922852,0.35857543,0.37574404,0.33171692,0.3979071,0.3348883,0.32651368,,0.3581677,0.36420044,162965884.0,223502916.0,382464236.0,408224970.0,526566620.0,517407000.0,,148094700.0,132041679.0,23.246467113494877,57.34615230560303,117.58248209953308,127.33036994934082,181.5793685913086,181.98100090026853,,35.41696071624756,18.51819187402725
45.25,8.25,1991,spring,3.7962513,15.65641707376717,421.63562655448914,0.3182646633168451,2459819027.0,927.4704673290252,,,9.851048,10.211776,13.593991,19.48489,25.088245,,,,,148.92977666854858,72.25269556045532,114.77135396003725,53.05379748344421,32.628002882003784,,,,,0.40404052,0.38136655,0.36071658,0.27226502,0.17348634,,,,,283576189.0,462522960.0,551399232.0,549304140.0,613016506.0,,,,,78.37681365013123,139.31754112243652,187.4961700439453,221.43047332763672,300.8494691848755,,
45.25,8.25,1991,winter,2.2647212,7.787836124273864,601.7224336862564,0.3741601800376719,2504254265.5,747.9402346014977,1.7835901,1.7113683,9.851048,10.211776,13.593991,19.48489,,5.6233854,-0.15971069,58.87597119808197,23.12509036064148,148.92977666854858,72.25269556045532,114.77135396003725,53.05379748344421,,54.58308935165405,76.13065910339355,0.40455016,0.38280883,0.40404052,0.38136655,0.36071658,0.27226502,,0.384317,0.4013269,148186913.0,229048176.0,283576189.0,462522960.0,551399232.0,549304140.0,,176878140.0,103338515.5,23.20190876722336,46.37207269668579,78.37681365013123,139.31754112243652,187.4961700439453,221.43047332763672,,36.84959292411804,14.89566206932068
45.25,8.25,1992,spring,3.987301,15.389266176161422,571.9760715961456,0.356251659930921,2271656102.0,754.4061632156372,,,8.559016,11.362152,17.18079,17.95034,21.84674,,,,,79.46367883682251,88.7175464630127,54.354634046554565,248.96787643432617,100.47233581542967,,,,,0.340401,0.37416506,0.3127881,0.40123963,0.3546936,,,,,364747829.0,398155140.0,498090051.0,464908950.0,545754132.0,,,,,103.50158643722534,128.89500617980957,184.6902747154236,151.3088893890381,186.01040649414065,,
45.25,8.25,1992,winter,2.5043755,8.447565236454638,602.6937522292137,0.3693731110772968,2423590975.5,691.2636420726776,1.915343,4.634843,8.559016,11.362152,17.18079,17.95034,,5.5639977,0.47559935,46.67406117916107,33.228708028793335,79.46367883682251,88.7175464630127,54.354634046554565,248.96787643432617,,37.65142321586609,13.635824024677277,0.39142942,0.38215455,0.340401,0.37416506,0.3127881,0.40123963,,0.38336056,0.3719049,134144967.0,242573356.5,364747829.0,398155140.0,498090051.0,464908950.0,,162229230.0,158741452.0,17.57956564426422,46.83988165855408,103.50158643722534,128.89500617980957,184.6902747154236,151.3088893890381,,36.33872151374817,22.109716534614563
45.25,8.25,1993,spring,4.377054,15.264314589157603,467.15702867507935,0.3556467602455538,2400398447.0,803.6738352775574,,,6.6966515,11.441725,16.755447,20.46873,21.003593,,,,,70.92543864250183,140.62178134918213,85.28957867622375,94.35665130615234,75.96357870101929,,,,,0.38199282,0.38500547,0.38346925,0.32925352,0.2986084,,,,,360547577.0,387418680.0,531816408.0,551372640.0,569243142.0,,,,,97.09318161010742,120.7573699951172,172.1828956604004,198.06635856628415,215.5740294456482,,
45.25,8.25,1993,winter,2.6453357,9.157655275557651,537.3310574889183,0.3736315901614417,2472511645.25,716.5913795232773,3.319585,3.6623256,6.6966515,11.441725,16.755447,20.46873,,7.7380285,3.039701,7.849824368953705,40.479891777038574,70.92543864250183,140.62178134918213,85.28957867622375,94.35665130615234,,33.77705812454224,64.03083324432373,0.3741638,0.34188476,0.38199282,0.38500547,0.38346925,0.32925352,,0.3871588,0.4024237,139641933.5,246488872.0,360547577.0,387418680.0,531816408.0,551372640.0,,152442795.0,102782739.75,22.247354984283447,55.055235385894775,97.09318161010742,120.7573699951172,172.1828956604004,198.06635856628415,,33.2351016998291,17.95388162136078
45.25,8.25,1994,spring,3.4244704,16.62753778968761,376.913379907608,0.324153844437568,2421590554.0,871.8517582416534,,,10.787326,11.034366,16.3056,20.066113,24.874783,,,,,18.179214000701904,104.72029209136964,143.49393558502197,74.32389736175537,36.19604086875916,,,,,0.3503876,0.34704834,0.36545897,0.3198535,0.23862061,,,,,387623194.0,444586380.0,437829554.0,566353080.0,585198346.0,,,,,108.33004450798036,150.9389877319336,150.92285680770874,210.9266567230225,250.7332124710083,,
45.25,8.25,1994,winter,2.1647885,9.204232819809402,672.1738787889481,0.3699083197707972,2430626489.5,736.086038351059,3.8192592,3.127128,10.787326,11.034366,16.3056,20.066113,,5.601029,2.5981238,120.69110441207886,107.27143383026124,18.179214000701904,104.72029209136964,143.49393558502197,74.32389736175537,,86.24043703079224,17.253564476966858,0.4037854,0.39823487,0.3503876,0.34704834,0.36545897,0.3198535,,0.39639893,0.37934265,147112406.5,180291804.0,387623194.0,444586380.0,437829554.0,566353080.0,,134435550.0,132394521.0,26.09989196062088,36.71941518783569,108.33004450798036,150.9389877319336,150.92285680770874,210.9266567230225,,31.022815704345703,21.12536972761154
45.25,8.25,1995,spring,2.6740618,15.474983146767212,473.9998552203178,0.3324883247123045,2484679342.0,874.9340724945068,,,6.52711,12.573041,15.812363,18.310417,24.14984,,,,,17.642076671123505,130.03352165222168,178.16803407669067,94.460871219635,53.69535160064697,,,,,0.35829654,0.3070221,0.3675159,0.36423096,0.2655786,,,,,409205208.0,442867680.0,508361064.0,562082400.0,562162990.0,,,,,122.96950578689577,159.71148490905762,174.01808977127075,189.6516180038452,228.5833740234375,,
45.25,8.25,1995,winter,1.7684039,9.103330467604408,788.1039887666702,0.3701080178672617,2518548287.25,762.0316578745842,0.9557373,5.505399,6.52711,12.573041,15.812363,18.310417,,9.0080385,4.192206,29.12200659513473,53.47211170196533,17.642076671123505,130.03352165222168,178.16803407669067,94.460871219635,,248.69733810424805,36.508028745651245,0.39016235,0.39599425,0.35829654,0.3070221,0.3675159,0.36423096,,0.39613646,0.38262573,168364890.5,194114452.0,409205208.0,442867680.0,508361064.0,562082400.0,,122714100.0,110838492.75,30.413531601428986,40.72070837020874,122.96950578689577,159.71148490905762,174.01808977127075,189.6516180038452,,27.00953364372253,17.537185788154602
45.25,8.25,1996,spring,3.1387892,15.282330724928114,341.0519882440567,0.3336354499938441,2362143636.0,846.7351694107056,,,6.3000135,12.023821,15.697626,20.8462,21.618359,,,,,38.72099411487579,70.62384366989136,103.25936937332152,82.58055210113525,45.86722898483277,,,,,0.39028078,0.3564868,0.38182798,0.28246456,0.2562036,,,,,311025325.0,430495200.0,507055251.0,586772460.0,526795400.0,,,,,82.03533935546875,138.65437030792236,169.84554386138916,234.1293811798096,222.07053470611567,,
45.25,8.25,1996,winter,1.898709,8.554695548834625,767.8172158002853,0.3794458449622731,2357875444.25,733.0755906105042,2.7106252,1.8540589,6.3000135,12.023821,15.697626,20.8462,,6.5101748,2.5052001,204.4062795639038,76.34378409385681,38.72099411487579,70.62384366989136,103.25936937332152,82.58055210113525,,102.68249273300172,89.19990015029907,0.42075562,0.41910705,0.39028078,0.3564868,0.38182798,0.28246456,,0.37534243,0.4078589,80216080.5,179453551.5,311025325.0,430495200.0,507055251.0,586772460.0,,160384635.0,102472941.25,12.0585897564888,33.400261640548706,82.03533935546875,138.65437030792236,169.84554386138916,234.1293811798096,,47.54482984542847,15.407274663448334
45.25,8.25,1997,spring,2.632253,16.438665838802564,358.6003367006779,0.2780134617503172,2589759715.0,1036.7730255126953,,,10.766644,12.706049,17.995977,19.200275,21.493061,,,,,8.117151349782944,19.462754130363464,29.76154774427414,222.05260276794436,79.20628070831299,,,,,0.28799254,0.20085387,0.21295592,0.3566046,0.33170655,,,,,444903661.0,562605000.0,560224002.0,449282460.0,572744592.0,,,,,154.72356271743774,244.8251724243164,263.8605318069458,165.44890880584717,207.9148497581482,,
45.25,8.25,1997,winter,1.5674386,9.855780384757304,688.524437636137,0.3317315072313813,2553267163.0,942.135579109192,2.0388439,5.4687533,10.766644,12.706049,17.995977,19.200275,,7.2213273,3.3322194,103.774409532547,5.850235283374786,8.117151349782944,19.462754130363464,29.76154774427414,222.05260276794436,,160.17926216125488,139.32647466659546,0.42119688,0.36619386,0.28799254,0.20085387,0.21295592,0.3566046,,0.40060362,0.409588,91834198.5,220915268.0,444903661.0,562605000.0,560224002.0,449282460.0,,138491010.0,85011563.5,9.9902805685997,51.078919410705566,154.72356271743774,244.8251724243164,263.8605318069458,165.44890880584717,,33.16806077957153,19.04014259576797
45.25,8.25,1998,spring,3.381139,16.130144823610394,422.6594184935093,0.3272492007102842,2515088789.0,918.9901428222656,,,8.317988,11.00275,16.967575,20.804895,23.542913,,,,,12.41333904862404,162.73301124572754,116.0270290374756,69.108567237854,62.377471923828125,,,,,0.33891052,0.37119994,0.335412,0.33710083,0.25535828,,,,,411114157.0,388681740.0,554929512.0,576967560.0,583395820.0,,,,,131.1011610031128,127.2938060760498,202.63433742523196,209.68970775604248,248.2711305618286,,
45.25,8.25,1998,winter,1.955101,9.43465942489214,697.2980280220509,0.3643873292059937,2554119095.5,790.8934117555618,2.4116223,6.2529535,8.317988,11.00275,16.967575,20.804895,,7.081042,2.6719837,33.88269865512848,56.40704536437988,12.41333904862404,162.73301124572754,116.0270290374756,69.108567237854,,111.53353214263916,135.19280529022217,0.4026514,0.3743384,0.33891052,0.37119994,0.335412,0.33710083,,0.35630435,0.39922303,144373603.0,240235240.0,411114157.0,388681740.0,554929512.0,576967560.0,,136310310.0,101506973.5,21.927177906036377,47.42113208770752,131.1011610031128,127.2938060760498,202.63433742523196,209.68970775604248,,34.73567247390747,16.09041702747345
45.25,8.25,1999,spring,3.232091,16.434576096877553,447.43728852272034,0.3355341603358586,2397033168.0,903.407444000244,,,8.384638,11.995725,17.74123,20.189102,23.84011,,,,,101.33374667167664,72.95108556747437,144.21224975585938,79.99136924743652,48.94883728027344,,,,,0.36882445,0.37440124,0.37709838,0.3224585,0.2357202,,,,,353994921.0,440276730.0,474274859.0,546849840.0,581636818.0,,,,,105.78525018692017,143.48027229309082,167.03409051895142,214.2294216156006,272.87840938568115,,
45.25,8.25,1999,winter,1.9070492,8.815968036651611,557.1912682652473,0.3651051441253709,2524033571.5,784.817142188549,2.2800987,3.3162487,8.384638,11.995725,17.74123,20.189102,,4.69267,1.73224,94.1833987236023,5.482388496398926,101.33374667167664,72.95108556747437,144.21224975585938,79.99136924743652,,14.646188914775848,44.39084088802338,0.41074648,0.3657843,0.36882445,0.37440124,0.37709838,0.3224585,,0.34101564,0.35872498,139201826.5,255296328.0,353994921.0,440276730.0,474274859.0,546849840.0,,179873355.0,134265712.0,24.3231937289238,66.78394508361816,105.78525018692017,143.48027229309082,167.03409051895142,214.2294216156006,,41.41321420669556,21.76775455474853
45.25,8.25,2000,spring,3.6133626,16.26825172449249,497.9794988632202,0.332787304921867,2436057013.0,879.6832480430603,,,9.038335,12.039675,17.92477,21.397268,20.970257,,,,,59.78581142425537,171.6646385192871,95.5402340888977,86.52525901794434,84.4635558128357,,,,,0.32178468,0.4002521,0.3700531,0.29428038,0.27850038,,,,,389305223.0,383713350.0,535422390.0,579085620.0,548530430.0,,,,,119.4885926246643,122.97573566436768,184.55701541900635,232.457857131958,220.204047203064,,
45.25,8.25,2000,winter,2.1087763,9.202925482404575,576.9881822317839,0.3659519728564431,2562783779.0,792.821605682373,1.061681,5.1809435,9.038335,12.039675,17.92477,21.397268,,5.7816787,1.3140808,4.23294635117054,8.95821663737297,59.78581142425537,171.6646385192871,95.5402340888977,86.52525901794434,,111.47705554962158,38.80402064323425,0.3813153,0.3520984,0.32178468,0.4002521,0.3700531,0.29428038,,0.4078204,0.3992627,171364187.0,235041012.5,389305223.0,383713350.0,535422390.0,579085620.0,,139839870.0,129012126.5,24.61451828479767,50.77051424980164,119.4885926246643,122.97573566436768,184.55701541900635,232.457857131958,,34.56649661064148,23.390875697135925
45.25,8.25,2001,spring,2.3903015,16.185900706870882,449.17792081832886,0.3384243302485522,2397059641.0,885.9158992767334,,,8.854429,10.821326,17.468382,20.668049,23.088852,,,,,142.9256730079651,40.673253536224365,117.162682056427,47.77674078941345,100.63957142829896,,,,,0.40722227,0.36354613,0.38375363,0.26190856,0.2740332,,,,,279754075.0,435786870.0,503989506.0,615761760.0,561767430.0,,,,,79.5248613357544,141.32161617279053,169.09228515625,257.95838356018066,238.0187530517578,,
45.25,8.25,2001,winter,1.487458,9.531947589117634,807.6036055088043,0.3811673646377138,2367358766.5,760.2101467549801,2.2327209,5.1997213,8.854429,10.821326,17.468382,20.668049,,6.905683,4.0021253,82.30561995506287,59.09071159362793,142.9256730079651,40.673253536224365,117.162682056427,47.77674078941345,,238.25310230255127,79.41582226753235,0.41754824,0.39016908,0.40722227,0.36354613,0.38375363,0.26190856,,0.41545534,0.40729737,105210357.5,219547748.0,279754075.0,435786870.0,503989506.0,615761760.0,,119970135.0,87338315.0,18.981386184692383,50.05080509185791,79.5248613357544,141.32161617279053,169.09228515625,257.95838356018066,,28.04033875465393,15.240470498800278
45.25,8.25,2002,spring,3.1737747,16.115993761548808,643.602318406105,0.3540224101808336,2340718444.0,815.0281076431274,,,9.781528,11.660406,15.78689,21.734762,21.653904,,,,,46.0213714838028,82.85301446914673,292.7279987335205,101.95828914642334,120.04164457321168,,,,,0.3644635,0.34530824,0.39910585,0.34395754,0.31667113,,,,,386608657.0,404249520.0,471852581.0,550992000.0,527015686.0,,,,,122.22635793685912,137.62839317321777,153.8551378250122,203.39431285858157,197.9239058494568,,
45.25,8.25,2002,winter,1.8299011,9.122872399397131,764.9529403299093,0.3662819845124709,2483869716.0,757.1059750318527,1.277003,5.6987047,9.781528,11.660406,15.78689,21.734762,,6.579423,0.5395349,23.63341796398163,175.25083351135254,46.0213714838028,82.85301446914673,292.7279987335205,101.95828914642334,,36.89822316169739,5.609791859984398,0.3603186,0.39943725,0.3644635,0.34530824,0.39910585,0.34395754,,0.37096193,0.34866577,159403565.5,187188330.0,386608657.0,404249520.0,471852581.0,550992000.0,,175250370.0,148324692.5,22.912856936454773,43.75652551651001,122.22635793685912,137.62839317321777,153.8551378250122,203.39431285858157,,46.152963638305664,27.17942714691162
45.25,8.25,2003,spring,3.071443,18.49512322120417,200.93972854316235,0.2578024644088121,2567230020.0,1137.4846510887146,,,9.351965,11.832614,19.46096,25.952942,25.90279,,,,,5.479232117533684,63.20491075515747,43.56958520412445,54.32803988456726,34.35796058177948,,,,,0.30257446,0.31547242,0.26461792,0.21514098,0.19169068,,,,,405402810.0,403352010.0,579499926.0,590484480.0,588490794.0,,,,,125.9757113456726,152.5019359588623,255.1055364608765,288.874568939209,315.02689838409424,,
45.25,8.25,2003,winter,1.7070224,10.414829963987524,582.4408761709929,0.3356822894131842,2571417616.25,946.258381664753,1.8599476,1.4444104,9.351965,11.832614,19.46096,25.952942,,8.738054,4.302516,34.66486716270447,7.758073091506958,5.479232117533684,63.20491075515747,43.56958520412445,54.32803988456726,,300.6048774719238,72.83129048347473,0.39913207,0.37381348,0.30257446,0.31547242,0.26461792,0.21514098,,0.4039514,0.41210756,151240862.5,242077780.0,405402810.0,403352010.0,579499926.0,590484480.0,,112196962.5,87162785.25,26.050464808940887,50.89254999160767,125.9757113456726,152.5019359588623,255.1055364608765,288.874568939209,,29.308676719665527,17.548937439918518
45.25,8.25,2004,spring,3.0656016,15.663004130319832,381.0457369685173,0.3164240122815362,2464408614.0,952.811991930008,,,6.6738486,11.220732,14.963626,21.459108,24.041378,,,,,47.891029715538025,149.55875873565674,115.73920965194702,36.96143388748169,30.89530497789383,,,,,0.40346068,0.38374266,0.35939512,0.2443451,0.19102295,,,,,322437758.0,421311300.0,543051862.0,585058380.0,592549314.0,,,,,83.27357172966003,131.19385242462158,183.8953604698181,256.42075538635254,298.02845191955566,,
45.25,8.25,2004,winter,1.6191087,8.63380469191712,912.2308448553084,0.3750944075025158,2412388633.25,762.8576644659042,0.93017083,2.9790223,6.6738486,11.220732,14.963626,21.459108,,7.4291687,3.508246,69.82782697677612,136.2118945121765,47.891029715538025,149.55875873565674,115.73920965194702,36.96143388748169,,172.42966175079346,183.61102962493896,0.40899476,0.40130186,0.40346068,0.38374266,0.35939512,0.2443451,,0.39792424,0.40007934,139137796.0,169306814.0,322437758.0,421311300.0,543051862.0,585058380.0,,128526255.0,103558468.25,25.138122737407684,28.00333553552628,83.27357172966003,131.19385242462158,183.8953604698181,256.42075538635254,,30.611318349838257,24.32134783267975
45.25,8.25,2005,spring,3.8389082,16.552913781085046,347.1892565488816,0.3222246164200352,2475784072.0,946.0173432826996,,,7.3378577,11.366692,17.670902,22.557491,23.858025,,,,,50.06288647651672,112.80788898468018,55.669551491737366,59.585580825805664,69.0633487701416,,,,,0.38150817,0.40145388,0.32149476,0.2431659,0.26350588,,,,,341365800.0,401238420.0,581016880.0,566312820.0,585850152.0,,,,,85.46239447593689,125.37749290466309,217.8338203430176,252.13088035583496,265.21275520324707,,
45.25,8.25,2005,winter,2.223248,9.118119285618963,506.6779542565346,0.3615879559319866,2536959810.0,827.1821229457855,1.8056701,1.6722362,7.3378577,11.366692,17.670902,22.557491,,7.420995,2.8438573,10.059449017047882,25.643227100372314,50.06288647651672,112.80788898468018,55.669551491737366,59.585580825805664,,135.66679000854492,57.18258035182953,0.39011723,0.37280825,0.38150817,0.40145388,0.32149476,0.2431659,,0.38694763,0.39457765,157234650.5,217530698.0,341365800.0,401238420.0,581016880.0,566312820.0,,160813170.0,111447371.5,28.93945872783661,50.01584768295288,85.46239447593689,125.37749290466309,217.8338203430176,252.13088035583496,,48.49004030227661,18.932188153266907
45.25,8.25,2006,spring,3.6817632,16.839449377620923,208.28451389074328,0.289957715794931,2545762204.0,1044.1218621730804,,,6.4415665,12.12194,16.58836,22.022728,27.037678,,,,,35.58691358566284,54.81489300727844,67.52974343299866,20.455023050308228,29.897940814495087,,,,,0.3757886,0.3570044,0.3298108,0.20676148,0.17990234,,,,,351910388.0,457818660.0,509033144.0,612373800.0,614626212.0,,,,,99.5385525226593,143.28361988067627,183.4542670249939,283.2428741455078,334.6025485992432,,
45.25,8.25,2006,winter,2.0901694,8.435492943387386,408.08925461769104,0.3573231050544533,2502528293.75,808.8483498394489,0.61810917,2.531786,6.4415665,12.12194,16.58836,22.022728,,6.4781923,0.6040125,70.10111570358276,74.72327899932861,35.58691358566284,54.81489300727844,67.52974343299866,20.455023050308228,,39.5775318145752,45.3007550239563,0.3869757,0.41034788,0.3757886,0.3570044,0.3298108,0.20676148,,0.38709596,0.40602475,145256033.5,184973516.0,351910388.0,457818660.0,509033144.0,612373800.0,,134445105.0,106717647.25,20.738939940929413,33.32588291168213,99.5385525226593,143.28361988067627,183.4542670249939,283.2428741455078,,29.7663152217865,15.497898191213608
45.25,8.25,2007,spring,3.2355518,16.747103441774456,372.7338043451309,0.3149112043232699,2550508371.0,962.9566740989684,,,7.5635366,14.890546,17.45543,20.233292,23.645283,,,,,60.763142347335815,22.610272765159607,144.1156349182129,127.5519847869873,17.692769527435303,,,,,0.3611926,0.31760985,0.33229432,0.36536804,0.1998059,,,,,377236117.0,500305740.0,532687384.0,509459820.0,630819310.0,,,,,108.69617128372192,168.85188102722168,194.98420429229736,182.143292427063,308.2811250686645,,
45.25,8.25,2007,winter,2.0099807,10.583491084989438,509.9642027616501,0.3615325213956439,2525972194.5,785.8221012949944,5.040853,6.3134727,7.5635366,14.890546,17.45543,20.233292,,9.115066,4.045359,39.9052095413208,16.321491718292236,60.763142347335815,22.610272765159607,144.1156349182129,127.5519847869873,,28.019224405288696,70.67724227905273,0.3808673,0.37984678,0.3611926,0.31760985,0.33229432,0.36536804,,0.36589783,0.38980347,137524385.5,194344934.0,377236117.0,500305740.0,532687384.0,509459820.0,,154353480.0,120060334.0,23.699642956256863,43.98198461532593,108.69617128372192,168.85188102722168,194.98420429229736,182.143292427063,,44.54718589782715,18.917738795280457
45.25,8.25,2008,spring,3.280725,15.715354620241651,554.7421070337296,0.3591556753598007,2315794395.0,802.3813605308533,,,8.203592,11.203065,16.666307,20.27242,22.232832,,,,,35.674359917640686,128.86725425720215,177.4621810913086,133.54554176330566,79.19277000427246,,,,,0.35794982,0.3613495,0.36391664,0.3853003,0.32817626,,,,,369943832.0,393394470.0,459895571.0,526802400.0,565758122.0,,,,,117.95239305496216,135.87833404541016,162.7933259010315,176.7857551574707,208.9715523719788,,
45.25,8.25,2008,winter,1.8266652,9.01839269728327,728.9162485301495,0.3747718944961642,2388583759.75,721.1373615860939,2.9583046,4.7105,8.203592,11.203065,16.666307,20.27242,,5.996781,2.1942773,129.07363891601562,32.80890917778015,35.674359917640686,128.86725425720215,177.4621810913086,133.54554176330566,,79.79980230331421,11.684561103582382,0.40775147,0.38148558,0.35794982,0.3613495,0.36391664,0.3853003,,0.36597595,0.37450194,114564320.75,212322804.0,369943832.0,393394470.0,459895571.0,526802400.0,,173188725.0,138471637.0,16.859619915485382,39.94415867328644,117.95239305496216,135.87833404541016,162.7933259010315,176.7857551574707,,49.0785813331604,21.84519350528717
45.25,8.25,2009,spring,3.7145154,16.90601519665687,600.2020885944366,0.3138166362164067,2502943437.0,979.723026752472,,,8.1164,12.470781,18.468967,21.5108,23.968597,,,,,118.97808313369752,332.0991611480713,31.40600848197937,59.15112376213074,58.56771206855774,,,,,0.3731622,0.4115552,0.31145936,0.25392273,0.22020447,,,,,352908805.0,396417300.0,585676800.0,589172640.0,578767892.0,,,,,106.55929231643675,125.51344871520996,219.2753858566284,256.4502811431885,271.9246187210083,,
